SalesID,ProductID,StoreID,CustomerID,EmployeeID,DeliveryAddressID,PackageTypeID,PaymentTypeID,PromotionID,UnitPrice,Quantity,OrderDate,DeliveryDate,Discount
857,116,3,34,2,3209,1,2,,21.5,9,5/19/2018 0:00,5/29/2018 0:00,0.1
858,21,3,39,1,2871,1,1,,21,15,5/20/2018 0:00,5/26/2018 0:00,0.05
859,87,3,39,1,2871,1,1,,7.45,24,5/20/2018 0:00,5/26/2018 0:00,0.05
860,22,3,46,8,6539,4,4,,38,30,5/21/2018 0:00,5/23/2018 0:00,0.15
861,38,3,46,8,6539,4,4,,9,70,5/21/2018 0:00,5/23/2018 0:00,0.15
862,39,3,46,8,6539,4,4,,9,70,5/21/2018 0:00,5/23/2018 0:00,0.15
863,45,3,48,4,1239,4,1,,45.6,7,5/21/2018 0:00,5/30/2018 0:00,0
864,111,3,48,4,1239,4,1,,14,7,5/21/2018 0:00,5/30/2018 0:00,0
865,21,3,43,8,249,14,2,,21,10,5/22/2018 0:00,6/26/2018 0:00,0
866,16,3,84,1,3971,4,2,,30,10,5/23/2018 0:00,5/27/2018 0:00,0
867,57,3,84,1,3971,4,2,,18,30,5/23/2018 0:00,5/27/2018 0:00,0
868,104,3,84,1,3971,4,2,,49.3,40,5/23/2018 0:00,5/27/2018 0:00,0
869,53,3,72,3,8520,1,4,,32,24,5/23/2018 0:00,6/2/2018 0:00,0.15
870,58,3,72,3,8520,1,4,,19,60,5/23/2018 0:00,6/2/2018 0:00,0
871,55,3,79,3,3208,4,3,,14,10,5/26/2018 0:00,6/2/2018 0:00,0.25
872,69,3,79,3,3208,4,3,,9.65,14,5/26/2018 0:00,6/2/2018 0:00,0
873,51,3,63,5,5207,1,2,,12.5,55,5/27/2018 0:00,5/30/2018 0:00,0.15
874,52,3,63,5,5207,1,2,,12.5,55,5/27/2018 0:00,5/30/2018 0:00,0.15
875,74,3,63,5,5207,1,2,,9.5,100,5/27/2018 0:00,5/30/2018 0:00,0.15
876,80,3,63,5,5207,1,2,,53,48,5/27/2018 0:00,5/30/2018 0:00,0.15
877,32,3,30,7,2587,4,3,,39,8,5/28/2018 0:00,6/6/2018 0:00,0.1
878,35,3,30,7,2587,4,3,,9.2,10,5/28/2018 0:00,6/6/2018 0:00,0
879,37,3,30,7,2587,4,3,,10,6,5/28/2018 0:00,6/6/2018 0:00,0.1
880,101,3,30,7,2587,4,3,,28.5,10,5/28/2018 0:00,6/6/2018 0:00,0.1
881,29,3,28,4,2571,1,2,,17.45,40,5/28/2018 0:00,6/6/2018 0:00,0.15
882,57,3,28,4,2571,1,2,,18,20,5/28/2018 0:00,6/6/2018 0:00,0.15
883,72,3,28,4,2571,1,2,,19.45,40,5/28/2018 0:00,6/6/2018 0:00,0
884,113,3,35,2,8408,4,1,,36,18,5/29/2018 0:00,6/5/2018 0:00,0
885,122,3,35,2,8408,4,1,,7.75,30,5/29/2018 0:00,6/5/2018 0:00,0
886,21,3,87,2,2590,1,2,,21,15,5/30/2018 0:00,6/3/2018 0:00,0
887,29,3,87,2,2590,1,2,,17.45,14,5/30/2018 0:00,6/3/2018 0:00,0
888,40,3,87,2,2590,1,2,,21,24,5/30/2018 0:00,6/3/2018 0:00,0
889,51,3,87,2,2590,1,2,,12.5,30,5/30/2018 0:00,6/3/2018 0:00,0
890,52,3,87,2,2590,1,2,,12.5,30,5/30/2018 0:00,6/3/2018 0:00,0
891,57,3,87,2,2590,1,2,,18,6,5/30/2018 0:00,6/3/2018 0:00,0
892,29,3,56,4,1439,1,3,,17.45,30,5/30/2018 0:00,6/5/2018 0:00,0.05
893,38,3,56,4,1439,1,3,,9,20,5/30/2018 0:00,6/5/2018 0:00,0.05
894,39,3,56,4,1439,1,3,,9,20,5/30/2018 0:00,6/5/2018 0:00,0.05
895,104,3,56,4,1439,1,3,,49.3,20,5/30/2018 0:00,6/5/2018 0:00,0.05
896,124,3,56,4,1439,1,3,,13,10,5/30/2018 0:00,6/5/2018 0:00,0.05
897,25,3,71,6,6297,4,2,,23.25,30,6/2/2018 0:00,6/4/2018 0:00,0.2
898,26,3,71,6,6297,4,2,,23.25,30,6/2/2018 0:00,6/4/2018 0:00,0.2
899,35,3,71,6,6297,4,2,,9.2,35,6/2/2018 0:00,6/4/2018 0:00,0.2
900,41,3,71,6,6297,4,2,,4.5,18,6/2/2018 0:00,6/4/2018 0:00,0.2
901,80,3,71,6,6297,4,2,,53,20,6/2/2018 0:00,6/4/2018 0:00,0.2
902,89,3,71,6,6297,4,2,,38,40,6/2/2018 0:00,6/4/2018 0:00,0.2
903,117,3,73,2,257,14,1,,34.8,24,6/3/2018 0:00,6/13/2018 0:00,0
904,107,3,44,9,2700,4,2,,33.25,30,6/3/2018 0:00,6/6/2018 0:00,0
905,122,3,44,9,2700,4,2,,7.75,20,6/3/2018 0:00,6/6/2018 0:00,0
906,76,3,4,1,856,1,3,,9.5,25,6/4/2018 0:00,6/10/2018 0:00,0
907,80,3,4,1,856,1,3,,53,20,6/4/2018 0:00,6/10/2018 0:00,0
908,82,3,4,1,856,1,3,,7,30,6/4/2018 0:00,6/10/2018 0:00,0
909,86,3,4,1,856,1,3,,32.8,18,6/4/2018 0:00,6/10/2018 0:00,0
910,119,3,4,1,856,1,3,,15,3,6/4/2018 0:00,6/10/2018 0:00,0
911,69,3,7,6,3220,1,1,,9.65,12,6/5/2018 0:00,6/13/2018 0:00,0.05
912,88,3,7,6,3220,1,1,,24,18,6/5/2018 0:00,6/13/2018 0:00,0.05
913,49,3,25,8,5520,4,2,,25.89,20,6/6/2018 0:00,6/9/2018 0:00,0
914,104,3,25,8,5520,4,2,,49.3,15,6/6/2018 0:00,6/9/2018 0:00,0.25
915,72,3,24,2,3008,4,4,,19.45,10,6/6/2018 0:00,6/9/2018 0:00,0
916,80,3,24,2,3008,4,4,,53,50,6/6/2018 0:00,6/9/2018 0:00,0
917,54,3,66,1,4085,1,2,,2.5,20,6/9/2018 0:00,6/12/2018 0:00,0.1
918,104,3,66,1,4085,1,2,,49.3,10,6/9/2018 0:00,6/12/2018 0:00,0.1
919,58,3,67,2,489,1,4,,19,25,6/10/2018 0:00,6/24/2018 0:00,0
920,82,3,67,2,489,1,4,,7,70,6/10/2018 0:00,6/24/2018 0:00,0
921,32,3,65,4,4201,1,2,,39,16,6/10/2018 0:00,6/16/2018 0:00,0.05
922,51,3,65,4,4201,1,2,,12.5,6,6/10/2018 0:00,6/16/2018 0:00,0.05
923,52,3,65,4,4201,1,2,,12.5,6,6/10/2018 0:00,6/16/2018 0:00,0.05
924,88,3,65,4,4201,1,2,,24,25,6/10/2018 0:00,6/16/2018 0:00,0.05
925,41,3,51,8,3575,4,3,,4.5,25,6/11/2018 0:00,6/18/2018 0:00,0.1
926,107,3,51,8,3575,4,3,,33.25,18,6/11/2018 0:00,6/18/2018 0:00,0.1
927,21,3,7,9,9220,4,1,,21,35,6/12/2018 0:00,6/18/2018 0:00,0.15
928,34,3,7,9,9220,4,1,,62.5,18,6/12/2018 0:00,6/18/2018 0:00,0.15
929,123,3,7,9,9220,4,1,,18,10,6/12/2018 0:00,6/18/2018 0:00,0
930,51,3,37,1,2874,4,3,,12.5,60,6/12/2018 0:00,6/17/2018 0:00,0.2
931,52,3,37,1,2874,4,3,,12.5,60,6/12/2018 0:00,6/17/2018 0:00,0.2
932,80,3,37,1,2874,4,3,,53,3,6/12/2018 0:00,6/17/2018 0:00,0
933,97,3,37,1,2874,4,3,,55,40,6/12/2018 0:00,6/17/2018 0:00,0.2
934,20,3,29,3,1027,14,3,,31,5,6/13/2018 0:00,7/9/2018 0:00,0
935,51,3,65,5,8507,4,1,,12.5,35,6/16/2018 0:00,7/11/2018 0:00,0.2
936,52,3,65,5,8507,4,1,,12.5,35,6/16/2018 0:00,7/11/2018 0:00,0.2
937,123,3,65,5,8507,4,1,,18,30,6/16/2018 0:00,7/11/2018 0:00,0
938,21,3,51,3,420,4,2,,21,15,6/17/2018 0:00,6/19/2018 0:00,0.05
939,89,3,51,3,420,4,2,,38,60,6/17/2018 0:00,6/19/2018 0:00,0.05
940,25,3,20,8,1928,1,1,,23.25,11,6/17/2018 0:00,7/4/2018 0:00,0.15
941,26,3,20,8,1928,1,1,,23.25,11,6/17/2018 0:00,7/4/2018 0:00,0.15
942,66,3,20,8,1928,1,1,,14,28,6/17/2018 0:00,7/4/2018 0:00,0.15
943,29,3,5,3,5672,1,3,,17.45,12,6/18/2018 0:00,6/25/2018 0:00,0.1
944,53,3,5,3,5672,1,3,,32,10,6/18/2018 0:00,6/25/2018 0:00,0.1
945,65,3,5,3,5672,1,3,,18.4,50,6/18/2018 0:00,6/25/2018 0:00,0
946,122,3,5,3,5672,1,3,,7.75,15,6/18/2018 0:00,6/25/2018 0:00,0.1
947,32,3,3,7,2097,4,4,,39,18,6/19/2018 0:00,6/20/2018 0:00,0
948,55,3,3,7,2097,4,4,,14,40,6/19/2018 0:00,6/20/2018 0:00,0
949,86,3,3,7,2097,4,4,,32.8,25,6/19/2018 0:00,6/20/2018 0:00,0
950,54,3,82,4,6071,1,2,,2.5,14,6/19/2018 0:00,6/30/2018 0:00,0
951,65,3,82,4,6071,1,2,,18.4,2,6/19/2018 0:00,6/30/2018 0:00,0
952,104,3,82,4,6071,1,2,,49.3,10,6/19/2018 0:00,6/30/2018 0:00,0
953,107,3,82,4,6071,1,2,,33.25,6,6/19/2018 0:00,6/30/2018 0:00,0
954,97,3,52,5,4519,4,3,,55,12,6/20/2018 0:00,6/30/2018 0:00,0
955,105,3,52,5,4519,4,3,,43.9,6,6/20/2018 0:00,6/30/2018 0:00,0
956,117,3,52,5,4519,4,3,,34.8,30,6/20/2018 0:00,6/30/2018 0:00,0
957,123,3,52,5,4519,4,3,,18,10,6/20/2018 0:00,6/30/2018 0:00,0
958,5,3,80,3,1490,4,2,,18,10,6/23/2018 0:00,6/30/2018 0:00,0
959,51,3,80,3,1490,4,2,,12.5,20,6/23/2018 0:00,6/30/2018 0:00,0
960,52,3,80,3,1490,4,2,,12.5,20,6/23/2018 0:00,6/30/2018 0:00,0
961,72,3,80,3,1490,4,2,,19.45,21,6/23/2018 0:00,6/30/2018 0:00,0
962,64,3,82,9,11072,4,1,,18,10,6/23/2018 0:00,6/30/2018 0:00,0
963,122,3,82,9,11072,4,1,,7.75,20,6/23/2018 0:00,6/30/2018 0:00,0
964,124,3,82,9,11072,4,1,,13,18,6/23/2018 0:00,6/30/2018 0:00,0
965,57,3,11,4,581,1,2,,18,20,6/24/2018 0:00,7/25/2018 0:00,0
966,90,3,11,4,581,1,2,,19.5,6,6/24/2018 0:00,7/25/2018 0:00,0
967,27,3,45,1,9072,4,3,,15.5,10,6/25/2018 0:00,7/4/2018 0:00,0
968,122,3,45,1,9072,4,3,,7.75,21,6/25/2018 0:00,7/4/2018 0:00,0
969,25,3,56,4,2937,4,1,,23.25,15,6/26/2018 0:00,7/1/2018 0:00,0.05
970,26,3,56,4,2937,4,1,,23.25,15,6/26/2018 0:00,7/1/2018 0:00,0.05
971,69,3,56,4,2937,4,1,,9.65,9,6/26/2018 0:00,7/1/2018 0:00,0.05
972,109,3,56,4,2937,4,1,,21.05,30,6/26/2018 0:00,7/1/2018 0:00,0.05
973,122,3,21,3,5086,14,2,,7.75,50,6/26/2018 0:00,7/2/2018 0:00,0.2
974,90,3,6,3,2409,1,3,,19.5,4,6/27/2018 0:00,7/14/2018 0:00,0
975,123,3,6,3,2409,1,3,,18,14,6/27/2018 0:00,7/14/2018 0:00,0
976,48,3,87,2,5249,4,1,,123.79,10,6/30/2018 0:00,7/4/2018 0:00,0
977,99,3,87,2,5249,4,1,,34,24,6/30/2018 0:00,7/4/2018 0:00,0.15
978,100,3,87,2,5249,4,1,,34,24,6/30/2018 0:00,7/4/2018 0:00,0.15
979,113,3,87,2,5249,4,1,,36,10,6/30/2018 0:00,7/4/2018 0:00,0.15
980,51,3,7,4,12069,4,2,,12.5,50,6/30/2018 0:00,7/4/2018 0:00,0.05
981,52,3,7,4,12069,4,2,,12.5,50,6/30/2018 0:00,7/4/2018 0:00,0.05
982,76,3,88,7,6907,14,3,,9.5,15,7/1/2018 0:00,7/10/2018 0:00,0
983,82,3,66,9,1213,14,3,,7,4,7/2/2018 0:00,7/9/2018 0:00,0.15
984,43,3,61,1,3941,4,2,,31.23,6,7/2/2018 0:00,7/9/2018 0:00,0
985,44,3,61,1,3941,4,2,,31.23,6,7/2/2018 0:00,7/9/2018 0:00,0
986,57,3,61,1,3941,4,2,,18,20,7/2/2018 0:00,7/9/2018 0:00,0
987,124,3,61,1,3941,4,2,,13,20,7/2/2018 0:00,7/9/2018 0:00,0
988,34,3,63,2,54,1,3,,62.5,40,7/3/2018 0:00,7/10/2018 0:00,0.2
989,66,3,63,2,54,1,3,,14,100,7/3/2018 0:00,7/10/2018 0:00,0.2
990,57,3,32,8,1249,14,4,,18,4,7/4/2018 0:00,7/14/2018 0:00,0
991,5,3,51,4,5907,1,2,,18,20,7/7/2018 0:00,7/14/2018 0:00,0
992,124,3,51,4,5907,1,2,,13,60,7/7/2018 0:00,7/14/2018 0:00,0.05
993,9,3,83,1,9607,4,3,,10,14,7/7/2018 0:00,7/16/2018 0:00,0
994,16,3,83,1,9607,4,3,,30,10,7/7/2018 0:00,7/16/2018 0:00,0
995,87,3,83,1,9607,4,3,,7.45,50,7/7/2018 0:00,7/16/2018 0:00,0
996,27,3,44,3,892,1,4,,15.5,25,7/8/2018 0:00,7/16/2018 0:00,0.05
997,43,3,44,3,892,1,4,,31.23,5,7/8/2018 0:00,7/16/2018 0:00,0.05
998,44,3,44,3,892,1,4,,31.23,5,7/8/2018 0:00,7/16/2018 0:00,0.05
999,36,3,44,7,2927,1,1,,81,21,7/9/2018 0:00,8/13/2018 0:00,0.2
1000,113,3,44,7,2927,1,1,,36,20,7/9/2018 0:00,8/13/2018 0:00,0.2
1001,123,3,44,7,2927,1,1,,18,4,7/9/2018 0:00,8/13/2018 0:00,0.2
1002,82,3,55,3,12341,4,2,,7,24,7/9/2018 0:00,7/16/2018 0:00,0
1003,91,3,55,3,12341,4,2,,13.25,30,7/9/2018 0:00,7/16/2018 0:00,0
1004,57,3,20,2,950,4,1,,18,30,7/10/2018 0:00,7/14/2018 0:00,0.25
1005,101,3,20,2,950,4,1,,28.5,120,7/10/2018 0:00,7/14/2018 0:00,0.25
1006,113,3,20,2,950,4,1,,36,65,7/10/2018 0:00,7/14/2018 0:00,0.25
1007,89,3,89,8,9047,4,4,,38,5,7/11/2018 0:00,8/12/2018 0:00,0.2
1008,105,3,89,8,9047,4,4,,43.9,24,7/11/2018 0:00,8/12/2018 0:00,0.2
1009,122,3,89,8,9047,4,4,,7.75,30,7/11/2018 0:00,8/12/2018 0:00,0.2
1010,41,3,59,7,10371,1,4,,4.5,35,7/11/2018 0:00,7/18/2018 0:00,0.2
1011,90,3,59,7,10371,1,4,,19.5,20,7/11/2018 0:00,7/18/2018 0:00,0
1012,109,3,59,7,10371,1,4,,21.05,12,7/11/2018 0:00,7/18/2018 0:00,0.2
1013,46,3,65,1,1927,1,3,,43.9,50,7/14/2018 0:00,7/18/2018 0:00,0
1014,116,3,65,1,1927,1,3,,21.5,9,7/14/2018 0:00,7/18/2018 0:00,0
1015,104,3,11,6,6597,14,2,,49.3,10,7/15/2018 0:00,7/21/2018 0:00,0
1016,87,3,36,4,9860,4,2,,7.45,4,7/16/2018 0:00,7/21/2018 0:00,0
1017,119,3,36,4,9860,4,2,,15,30,7/16/2018 0:00,7/21/2018 0:00,0
1018,23,3,35,7,2940,1,1,,6,60,7/16/2018 0:00,7/22/2018 0:00,0
1019,97,3,35,7,2940,1,1,,55,35,7/16/2018 0:00,7/22/2018 0:00,0
1020,124,3,83,8,570,7,3,,13,5,7/17/2018 0:00,7/22/2018 0:00,0.25
1021,40,3,71,8,6740,1,3,,21,48,7/18/2018 0:00,8/8/2018 0:00,0
1022,78,3,71,8,6740,1,3,,20,25,7/18/2018 0:00,8/8/2018 0:00,0.05
1023,77,3,28,1,1,4,1,,12.75,6,7/18/2018 0:00,7/29/2018 0:00,0.1
1024,123,3,28,1,1,4,1,,18,10,7/18/2018 0:00,7/29/2018 0:00,0.1
1025,29,3,51,1,6807,4,2,,17.45,30,7/21/2018 0:00,7/29/2018 0:00,0.05
1026,97,3,51,1,6807,4,2,,55,20,7/21/2018 0:00,7/29/2018 0:00,0.05
1027,99,3,51,1,6807,4,2,,34,70,7/21/2018 0:00,7/29/2018 0:00,0.05
1028,100,3,51,1,6807,4,2,,34,70,7/21/2018 0:00,7/29/2018 0:00,0.05
1029,116,3,51,1,6807,4,2,,21.5,15,7/21/2018 0:00,7/29/2018 0:00,0.05
1030,10,3,81,4,4780,1,1,,22,20,7/22/2018 0:00,7/31/2018 0:00,0.2
1031,88,3,81,4,4780,1,1,,24,20,7/22/2018 0:00,7/31/2018 0:00,0.2
1032,104,3,81,4,4780,1,1,,49.3,10,7/22/2018 0:00,7/31/2018 0:00,0.2
1033,16,3,71,5,697,1,3,,30,45,7/22/2018 0:00,7/25/2018 0:00,0
1034,32,3,71,5,697,1,3,,39,100,7/22/2018 0:00,7/25/2018 0:00,0
1035,54,3,71,5,697,1,3,,2.5,14,7/22/2018 0:00,7/25/2018 0:00,0
1036,65,3,71,5,697,1,3,,18.4,42,7/22/2018 0:00,7/25/2018 0:00,0
1037,117,3,71,5,697,1,3,,34.8,12,7/22/2018 0:00,7/25/2018 0:00,0
1038,89,3,79,4,8907,14,2,,38,28,7/23/2018 0:00,8/1/2018 0:00,0
1039,5,3,18,7,3687,1,4,,18,3,7/24/2018 0:00,7/30/2018 0:00,0
1040,20,3,18,7,3687,1,4,,31,10,7/24/2018 0:00,7/30/2018 0:00,0
1041,37,3,18,7,3687,1,4,,10,6,7/24/2018 0:00,7/30/2018 0:00,0
1042,58,3,41,8,4558,14,1,,19,21,7/25/2018 0:00,8/6/2018 0:00,0.25
1043,5,3,91,6,2289,1,2,,18,6,7/25/2018 0:00,8/1/2018 0:00,0
1044,7,3,91,6,2289,1,2,,19,10,7/25/2018 0:00,8/1/2018 0:00,0
1045,99,3,91,6,2289,1,2,,34,15,7/25/2018 0:00,8/1/2018 0:00,0
1046,100,3,91,6,2289,1,2,,34,15,7/25/2018 0:00,8/1/2018 0:00,0
1047,20,3,71,1,3970,4,4,,31,70,7/28/2018 0:00,8/1/2018 0:00,0
1048,58,3,71,1,3970,4,4,,19,55,7/28/2018 0:00,8/1/2018 0:00,0
1049,78,3,71,1,3970,4,4,,20,18,7/28/2018 0:00,8/1/2018 0:00,0
1050,99,3,71,1,3970,4,4,,34,40,7/28/2018 0:00,8/1/2018 0:00,0
1051,100,3,71,1,3970,4,4,,34,40,7/28/2018 0:00,8/1/2018 0:00,0
1052,123,3,71,1,3970,4,4,,18,80,7/28/2018 0:00,8/1/2018 0:00,0
1053,23,3,35,4,283,1,1,,6,8,7/29/2018 0:00,8/1/2018 0:00,0.1
1054,122,3,35,4,283,1,1,,7.75,40,7/29/2018 0:00,8/1/2018 0:00,0
1055,21,3,6,8,520,1,2,,21,14,7/29/2018 0:00,8/1/2018 0:00,0
1056,37,3,6,8,520,1,2,,10,8,7/29/2018 0:00,8/1/2018 0:00,0
1057,64,3,6,8,520,1,2,,18,5,7/29/2018 0:00,8/1/2018 0:00,0
1058,88,3,90,2,107,14,3,,24,5,7/30/2018 0:00,8/6/2018 0:00,0
1059,63,3,32,1,90,4,2,,263.5,15,7/31/2018 0:00,8/5/2018 0:00,0.05
1060,89,3,32,1,90,4,2,,38,14,7/31/2018 0:00,8/5/2018 0:00,0
1061,115,3,32,1,90,4,2,,15,15,7/31/2018 0:00,8/5/2018 0:00,0.05
1062,116,3,32,1,90,4,2,,21.5,15,7/31/2018 0:00,8/5/2018 0:00,0.05
1063,97,3,32,4,239,14,3,,55,30,7/31/2018 0:00,8/4/2018 0:00,0.15
1064,14,3,51,1,3097,4,2,,25,70,8/1/2018 0:00,8/8/2018 0:00,0
1065,15,3,51,1,3097,4,2,,25,70,8/1/2018 0:00,8/8/2018 0:00,0
1066,89,3,51,1,3097,4,2,,38,20,8/1/2018 0:00,8/8/2018 0:00,0
1067,112,3,51,1,3097,4,2,,12.5,15,8/1/2018 0:00,8/8/2018 0:00,0
1068,37,3,51,3,239,1,1,,10,42,8/4/2018 0:00,8/7/2018 0:00,0
1069,40,3,51,3,239,1,1,,21,40,8/4/2018 0:00,8/7/2018 0:00,0
1070,41,3,42,2,6801,4,2,,4.5,5,8/5/2018 0:00,8/14/2018 0:00,0
1071,82,3,42,2,6801,4,2,,7,5,8/5/2018 0:00,8/14/2018 0:00,0
1072,35,3,38,4,6980,4,1,,9.2,5,8/5/2018 0:00,8/11/2018 0:00,0
1073,38,3,38,4,6980,4,1,,9,10,8/5/2018 0:00,8/11/2018 0:00,0
1074,39,3,38,4,6980,4,1,,9,10,8/5/2018 0:00,8/11/2018 0:00,0
1075,115,3,38,4,6980,4,1,,15,20,8/5/2018 0:00,8/11/2018 0:00,0
1076,116,3,38,4,6980,4,1,,21.5,15,8/5/2018 0:00,8/11/2018 0:00,0
1077,7,3,67,4,5207,1,2,,19,20,8/6/2018 0:00,8/11/2018 0:00,0
1078,112,3,67,4,5207,1,2,,12.5,18,8/6/2018 0:00,8/11/2018 0:00,0.2
1079,25,3,25,8,5076,4,3,,23.25,21,8/7/2018 0:00,8/12/2018 0:00,0
1080,26,3,25,8,5076,4,3,,23.25,21,8/7/2018 0:00,8/12/2018 0:00,0
1081,35,3,25,8,5076,4,3,,9.2,15,8/7/2018 0:00,8/12/2018 0:00,0.1
1082,37,3,25,8,5076,4,3,,10,25,8/7/2018 0:00,8/12/2018 0:00,0.1
1083,41,3,25,8,5076,4,3,,4.5,3,8/7/2018 0:00,8/12/2018 0:00,0
1084,57,3,25,8,5076,4,3,,18,30,8/7/2018 0:00,8/12/2018 0:00,0.1
1085,45,3,78,4,9604,1,1,,45.6,10,8/7/2018 0:00,8/19/2018 0:00,0
1086,48,3,78,4,9604,1,1,,123.79,6,8/7/2018 0:00,8/19/2018 0:00,0
1087,72,3,78,4,9604,1,1,,19.45,10,8/7/2018 0:00,8/19/2018 0:00,0
1088,25,3,2,3,3097,4,2,,23.25,3,8/8/2018 0:00,8/14/2018 0:00,0
1089,26,3,2,3,3097,4,2,,23.25,3,8/8/2018 0:00,8/14/2018 0:00,0
1090,66,3,2,3,3097,4,2,,14,5,8/8/2018 0:00,8/14/2018 0:00,0
1091,99,3,2,3,3097,4,2,,34,10,8/8/2018 0:00,8/14/2018 0:00,0
1092,100,3,2,3,3097,4,2,,34,10,8/8/2018 0:00,8/14/2018 0:00,0
1093,86,3,5,1,206,1,3,,32.8,12,8/11/2018 0:00,8/20/2018 0:00,0
1094,99,3,5,1,206,1,3,,34,20,8/11/2018 0:00,8/20/2018 0:00,0
1095,100,3,5,1,206,1,3,,34,20,8/11/2018 0:00,8/20/2018 0:00,0
1096,116,3,5,1,206,1,3,,21.5,20,8/11/2018 0:00,8/20/2018 0:00,0
1097,104,3,71,8,540,1,2,,49.3,15,8/11/2018 0:00,8/21/2018 0:00,0
1098,119,3,71,8,540,1,2,,15,35,8/11/2018 0:00,8/21/2018 0:00,0.15
1099,5,3,7,4,6970,14,3,,18,25,8/12/2018 0:00,8/20/2018 0:00,0
1100,48,3,30,4,9007,1,1,,123.79,20,8/12/2018 0:00,8/20/2018 0:00,0
1101,107,3,30,4,9007,1,1,,33.25,9,8/12/2018 0:00,8/20/2018 0:00,0
1102,88,3,39,1,3607,1,2,,24,12,8/13/2018 0:00,8/19/2018 0:00,0.05
1103,123,3,39,1,3607,1,2,,18,35,8/13/2018 0:00,8/19/2018 0:00,0
1104,122,3,41,8,1098,14,3,,7.75,8,8/14/2018 0:00,8/15/2018 0:00,0.1
1105,7,3,86,8,5790,4,1,,19,30,8/14/2018 0:00,8/19/2018 0:00,0.05
1106,54,3,86,8,5790,4,1,,2.5,20,8/14/2018 0:00,8/19/2018 0:00,0.05
1107,22,3,20,7,1,7,1,,38,36,8/15/2018 0:00,8/18/2018 0:00,0.15
1108,23,3,20,7,1,7,1,,6,13,8/15/2018 0:00,8/18/2018 0:00,0.15
1109,43,3,20,7,1,7,1,,31.23,35,8/15/2018 0:00,8/18/2018 0:00,0.15
1110,44,3,20,7,1,7,1,,31.23,35,8/15/2018 0:00,8/18/2018 0:00,0.15
1111,104,3,20,7,1,7,1,,49.3,80,8/15/2018 0:00,8/18/2018 0:00,0.15
1112,16,3,23,4,4092,4,2,,30,35,8/15/2018 0:00,8/21/2018 0:00,0
1113,34,3,23,4,4092,4,2,,62.5,50,8/15/2018 0:00,8/21/2018 0:00,0
1114,80,3,23,4,4092,4,2,,53,15,8/15/2018 0:00,8/21/2018 0:00,0
1115,122,3,23,4,4092,4,2,,7.75,2,8/15/2018 0:00,8/21/2018 0:00,0
1116,10,3,49,8,2073,1,4,,22,10,8/18/2018 0:00,8/21/2018 0:00,0.1
1117,11,3,49,8,2073,1,4,,21.35,15,8/18/2018 0:00,8/21/2018 0:00,0.1
1118,40,3,49,8,2073,1,4,,21,40,8/18/2018 0:00,8/21/2018 0:00,0
1119,10,3,87,4,8507,4,3,,22,25,8/19/2018 0:00,8/26/2018 0:00,0
1120,91,3,87,4,8507,4,3,,13.25,6,8/19/2018 0:00,8/26/2018 0:00,0
1121,21,3,62,6,6067,1,2,,21,10,8/19/2018 0:00,8/26/2018 0:00,0
1122,79,3,62,6,6067,1,2,,16.25,25,8/19/2018 0:00,8/26/2018 0:00,0.05
1123,89,3,62,6,6067,1,2,,38,60,8/19/2018 0:00,8/26/2018 0:00,0.05
1124,74,3,47,3,1207,4,1,,9.5,20,8/20/2018 0:00,9/1/2018 0:00,0
1125,109,3,47,3,1207,4,1,,21.05,21,8/20/2018 0:00,9/1/2018 0:00,0
1126,117,3,47,3,1207,4,1,,34.8,60,8/20/2018 0:00,9/1/2018 0:00,0
1127,34,3,70,7,5527,14,4,,62.5,8,8/20/2018 0:00,8/27/2018 0:00,0
1128,113,3,86,4,6907,4,2,,36,20,8/21/2018 0:00,8/28/2018 0:00,0.25
1129,115,3,86,4,6907,4,2,,15,15,8/21/2018 0:00,8/28/2018 0:00,0.25
1130,7,3,35,4,2507,1,3,,19,50,8/22/2018 0:00,8/26/2018 0:00,0
1131,65,3,35,4,2507,1,3,,18.4,60,8/22/2018 0:00,8/26/2018 0:00,0
1132,37,3,73,7,369,4,2,,10,30,8/22/2018 0:00,9/5/2018 0:00,0.2
1133,101,3,73,7,369,4,2,,28.5,20,8/22/2018 0:00,9/5/2018 0:00,0.2
1134,34,3,88,3,6930,1,2,,62.5,4,8/25/2018 0:00,9/1/2018 0:00,0.1
1135,71,3,88,3,6930,1,2,,46,20,8/25/2018 0:00,9/1/2018 0:00,0
1136,75,3,88,3,6930,1,2,,12,21,8/25/2018 0:00,9/1/2018 0:00,0.1
1137,34,3,34,4,5709,1,3,,62.5,20,8/26/2018 0:00,9/2/2018 0:00,0
1138,58,3,34,4,5709,1,3,,19,15,8/26/2018 0:00,9/2/2018 0:00,0
1139,5,3,37,9,980,4,2,,18,15,8/27/2018 0:00,9/3/2018 0:00,0.25
1140,20,3,37,9,980,4,2,,31,18,8/27/2018 0:00,9/3/2018 0:00,0.25
1141,116,3,37,9,980,4,2,,21.5,30,8/27/2018 0:00,9/3/2018 0:00,0.25
1142,124,3,37,9,980,4,2,,13,35,8/27/2018 0:00,9/3/2018 0:00,0.25
1143,35,3,61,4,6021,4,1,,9.2,30,8/27/2018 0:00,9/3/2018 0:00,0
1144,64,3,61,4,6021,4,1,,18,20,8/27/2018 0:00,9/3/2018 0:00,0
